prompt_idx,category,fragility_score,min_margin,mean_margin,median_margin,fragile_positions,total_positions,text
1297,continuation,0.1015625,0.057689666748046875,5.068070411682129,4.94349479675293,26,256,Nobody could explain why a street musician kept returning to the moss-covered farmhouse. Some said it was because
1298,continuation,0.078125,0.03491973876953125,5.695561408996582,5.9585466384887695,20,256,"""I wouldn't go near the hidden warehouse if I were you,"" said a school teacher, lowering their voice. """
1299,continuation,0.11328125,0.0154571533203125,4.941880226135254,4.708747863769531,29,256,Nobody could explain why an architect kept returning to the derelict warehouse. Some said it was because
1300,continuation,0.1328125,0.03268241882324219,4.315735340118408,4.083632469177246,34,256,"""I wouldn't go near the locked harbor if I were you,"" said a translator, lowering their voice. """
1301,continuation,0.16015625,0.0666351318359375,4.815101146697998,5.1806840896606445,41,256,"A wax-sealed document had been sitting in the windswept manor for years, untouched. When a translator finally picked it up,"
1302,continuation,0.17578125,0.04433631896972656,4.908971309661865,5.400815010070801,45,256,"A small painting had been sitting in the mysterious university for years, untouched. When a retired soldier finally picked it up,"
1303,continuation,0.1328125,0.021974563598632812,4.736471176147461,5.169073104858398,34,256,"The fog-shrouded cafe had been locked for as long as anyone could remember. When a wandering monk finally found a way inside,"
1304,continuation,0.1171875,0.012081146240234375,3.707315683364868,3.6289901733398438,30,256,"The last thing a librarian expected to find in the crumbling gallery was a rolled parchment. And yet there it was, sitting in plain sight."
1305,continuation,0.1015625,0.0033969879150390625,5.246646881103516,6.190534591674805,26,256,It was just before dawn in a border town. A lone traveler was walking alone when something caught their eye:
1306,continuation,0.08203125,0.013196945190429688,4.93595027923584,5.354680061340332,21,256,"""I wouldn't go near the fog-shrouded warehouse if I were you,"" said a local fisherman, lowering their voice. """
1307,continuation,0.109375,0.014070510864257812,4.916928291320801,5.21511173248291,28,256,"The fog-shrouded theater had been locked for as long as anyone could remember. When a pilot finally found a way inside,"
1308,continuation,0.11328125,0.03321266174316406,5.337338447570801,6.022435188293457,29,256,"""I wouldn't go near the modest warehouse if I were you,"" said an elderly professor, lowering their voice. """
1309,continuation,0.16796875,0.02642822265625,5.2302470207214355,5.217004776000977,43,256,"The windswept schoolhouse had been locked for as long as anyone could remember. When a foreign diplomat finally found a way inside,"
1310,continuation,0.08203125,0.0054912567138671875,5.423562526702881,5.114394187927246,21,256,"The last thing a curious child expected to find in the towering cathedral was a silk handkerchief. And yet there it was, sitting in plain sight."
1311,continuation,0.16796875,0.019718170166015625,4.453922271728516,4.070864677429199,43,256,"""I wouldn't go near the windswept train station if I were you,"" said a curious child, lowering their voice. """
1312,continuation,0.17578125,0.015958786010742188,4.349879741668701,3.859447479248047,45,256,Nobody could explain why a blacksmith kept returning to the elegant farmhouse. Some said it was because
1313,continuation,0.15625,0.01094818115234375,4.667083740234375,4.549034118652344,40,256,"""I wouldn't go near the old laboratory if I were you,"" said a newspaper reporter, lowering their voice. """
1314,continuation,0.11328125,0.0003795623779296875,4.810765266418457,4.838083267211914,29,256,"The quiet schoolhouse had been locked for as long as anyone could remember. When an elderly professor finally found a way inside,"
1315,continuation,0.0859375,0.03205680847167969,4.3300604820251465,4.356990814208984,22,256,"The last thing a cartographer expected to find in the isolated cafe was a crystal paperweight. And yet there it was, sitting in plain sight."
1316,continuation,0.1171875,0.0033416748046875,4.398993492126465,4.5004472732543945,30,256,"The locked monastery had been locked for as long as anyone could remember. When a painter finally found a way inside,"
1317,continuation,0.1640625,0.0028591156005859375,5.211047172546387,5.444330215454102,42,256,"The remote university had been locked for as long as anyone could remember. When a young woman finally found a way inside,"
1318,continuation,0.09375,0.08323860168457031,4.45789098739624,4.490934371948242,24,256,Nobody could explain why a librarian kept returning to the narrow warehouse. Some said it was because
1319,continuation,0.140625,0.06315994262695312,4.3212127685546875,4.174221992492676,36,256,"Three days after the incident at the tavern, the artists' district was still on edge. A traveling merchant had been asking questions that nobody wanted to answer."
1320,continuation,0.17578125,0.013261795043945312,4.329751491546631,4.170431137084961,45,256,"""I wouldn't go near the windswept schoolhouse if I were you,"" said a pilot, lowering their voice. """
1321,continuation,0.109375,0.026311874389648438,5.31429386138916,5.387021064758301,28,256,"Three days after the incident at the laboratory, the university campus was still on edge. A newspaper reporter had been asking questions that nobody wanted to answer."
1322,continuation,0.15625,0.04150390625,4.33706521987915,3.8776350021362305,40,256,"A skeleton key had been sitting in the narrow inn for years, untouched. When a young woman finally picked it up,"
1323,continuation,0.1953125,0.017938613891601562,5.2493391036987305,5.534601211547852,50,256,"The modest lighthouse had been locked for as long as anyone could remember. When a retired soldier finally found a way inside,"
1324,continuation,0.15234375,0.011148452758789062,4.205959796905518,3.925900459289551,39,256,"A wax-sealed document had been sitting in the ancient market for years, untouched. When a nervous clerk finally picked it up,"
1325,continuation,0.109375,0.0266265869140625,5.151763916015625,5.382567405700684,28,256,Nobody could explain why a pilot kept returning to the painted manor. Some said it was because
1326,continuation,0.171875,0.023706436157226562,4.996067047119141,5.057212829589844,44,256,"The crowded courthouse had been locked for as long as anyone could remember. When a foreign diplomat finally found a way inside,"
1327,continuation,0.13671875,0.006206512451171875,4.797345161437988,4.802421569824219,35,256,"Reports of birds flying in unnatural patterns had been increasing for weeks in a small coastal town. A historian was dispatched to investigate. Upon arrival,"
1328,continuation,0.13671875,0.0266265869140625,5.082023620605469,5.255618095397949,35,256,Nobody could explain why a clockmaker kept returning to the ancient schoolhouse. Some said it was because
1329,continuation,0.1015625,0.03454399108886719,4.362704277038574,4.1786394119262695,26,256,"A sealed envelope had been sitting in the crowded cafe for years, untouched. When a translator finally picked it up,"
1330,continuation,0.203125,0.018489837646484375,3.544290542602539,3.1663646697998047,52,256,"The last thing a ship captain expected to find in the ornate cathedral was a hand-drawn map. And yet there it was, sitting in plain sight."
1331,continuation,0.078125,0.08525276184082031,5.5773820877075195,5.783382415771484,20,256,"Reports of clocks stopping at the same time had been increasing for weeks in the university campus. A epidemiologist was dispatched to investigate. Upon arrival,"
1332,continuation,0.171875,0.030559539794921875,4.116085052490234,3.9984827041625977,44,256,It was mid-morning in the financial district. A cartographer was walking alone when something caught their eye:
1333,continuation,0.20703125,0.001651763916015625,4.685075759887695,4.0042266845703125,53,256,"""I wouldn't go near the elegant clocktower if I were you,"" said a pilot, lowering their voice. """
1334,continuation,0.1015625,0.10393142700195312,4.255995273590088,4.339319229125977,26,256,"The last thing an elderly professor expected to find in the ivy-covered farmhouse was a leather-bound journal. And yet there it was, sitting in plain sight."
1335,continuation,0.109375,0.07852745056152344,4.713072776794434,4.918006896972656,28,256,"The windswept manor had been locked for as long as anyone could remember. When a photographer finally found a way inside,"
1336,continuation,0.1796875,0.009782791137695312,5.278837203979492,5.616866111755371,46,256,"A set of ivory dice had been sitting in the crumbling observatory for years, untouched. When a lone traveler finally picked it up,"
1337,continuation,0.1875,0.0025157928466796875,4.5072712898254395,4.904020309448242,48,256,"A set of ivory dice had been sitting in the sprawling tavern for years, untouched. When a lone traveler finally picked it up,"
1338,continuation,0.109375,0.0002422332763671875,5.35389518737793,5.952277183532715,28,256,"The isolated forge had been locked for as long as anyone could remember. When a retired soldier finally found a way inside,"
1339,continuation,0.10546875,0.0050201416015625,5.569227695465088,5.762972831726074,27,256,"Reports of sudden temperature drops in certain rooms had been increasing for weeks in a hill station. A meteorologist was dispatched to investigate. Upon arrival,"
1340,continuation,0.1015625,0.057018280029296875,4.447478294372559,4.628508567810059,26,256,"The crumbling farmhouse had been locked for as long as anyone could remember. When a detective finally found a way inside,"
1341,continuation,0.15234375,0.030975341796875,4.430732250213623,4.249937057495117,39,256,"Three days after the incident at the farmhouse, a border town was still on edge. A librarian had been asking questions that nobody wanted to answer."
1342,continuation,0.171875,0.028453826904296875,3.6220932006835938,3.474193572998047,44,256,"The last thing a pilot expected to find in the sprawling bridge was a brass compass. And yet there it was, sitting in plain sight."
1343,continuation,0.11328125,0.013912200927734375,5.613818645477295,6.085733413696289,29,256,"Reports of missing pets in the neighborhood had been increasing for weeks in the old quarter of the city. A archaeologist was dispatched to investigate. Upon arrival,"
1344,continuation,0.125,0.031322479248046875,4.617681503295898,4.407039642333984,32,256,"""I wouldn't go near the ornate courthouse if I were you,"" said a wandering monk, lowering their voice. """
1345,continuation,0.09375,0.01103973388671875,6.053801536560059,6.636312484741211,24,256,"The crumbling harbor had been locked for as long as anyone could remember. When a ship captain finally found a way inside,"
1346,continuation,0.07421875,0.016506195068359375,5.39900016784668,5.108393669128418,19,256,"The last thing a curious child expected to find in the remote observatory was a crystal paperweight. And yet there it was, sitting in plain sight."
1347,continuation,0.125,0.04051971435546875,5.246538162231445,5.769329071044922,32,256,"A hand-drawn map had been sitting in the moss-covered schoolhouse for years, untouched. When an architect finally picked it up,"
1348,continuation,0.09375,0.06194877624511719,5.760637283325195,5.815667152404785,24,256,"Reports of water levels changing without rain had been increasing for weeks in the financial district. A meteorologist was dispatched to investigate. Upon arrival,"
1349,continuation,0.14453125,0.013048171997070312,3.8512978553771973,3.529895782470703,37,256,"The whitewashed clocktower had been locked for as long as anyone could remember. When a detective finally found a way inside,"
